0.810910	-0.680059	-0.187484	-4.562287
0.810722	-0.684629	-0.187454	-4.570777
0.810535	-0.689209	-0.187424	-4.579220
0.810347	-0.693796	-0.187394	-4.587615
0.810160	-0.698392	-0.187363	-4.595962
0.809973	-0.702996	-0.187333	-4.604262
0.809785	-0.707609	-0.187303	-4.612514
0.809598	-0.712230	-0.187272	-4.620718
0.809411	-0.716859	-0.187242	-4.628874
0.809224	-0.721495	-0.187211	-4.636981
0.809036	-0.726141	-0.187181	-4.645040
0.808849	-0.730794	-0.187150	-4.653051
0.808662	-0.735455	-0.187120	-4.661014
0.808475	-0.740124	-0.187089	-4.668927
0.808288	-0.744800	-0.187058	-4.676792
0.808101	-0.749485	-0.187028	-4.684609
0.807914	-0.754177	-0.186997	-4.692376
0.807727	-0.758877	-0.186966	-4.700094
0.807540	-0.763585	-0.186935	-4.707764
0.807353	-0.768301	-0.186904	-4.715384
0.807166	-0.773024	-0.186873	-4.722955
0.806979	-0.777754	-0.186842	-4.730477
0.806793	-0.782492	-0.186811	-4.737949
0.806606	-0.787237	-0.186780	-4.745371
0.806419	-0.791990	-0.186749	-4.752745
0.806232	-0.796750	-0.186717	-4.760068
0.806046	-0.801517	-0.186686	-4.767342
0.805859	-0.806292	-0.186655	-4.774566
0.805672	-0.811074	-0.186624	-4.781740
0.805486	-0.815863	-0.186592	-4.788864
0.805299	-0.820659	-0.186561	-4.795938
0.805113	-0.825462	-0.186529	-4.802962
0.804926	-0.830271	-0.186498	-4.809936
0.804740	-0.835088	-0.186466	-4.816860
0.804553	-0.839912	-0.186435	-4.823733
0.804367	-0.844743	-0.186403	-4.830556
0.804181	-0.849580	-0.186372	-4.837328
0.803994	-0.854424	-0.186340	-4.844051
0.803808	-0.859275	-0.186309	-4.850722
0.803622	-0.864132	-0.186277	-4.857343
0.803435	-0.868996	-0.186245	-4.863914
0.803249	-0.873866	-0.186214	-4.870433
0.803063	-0.878743	-0.186182	-4.876902
0.802877	-0.883627	-0.186150	-4.883320
0.802691	-0.888516	-0.186118	-4.889688
0.802505	-0.893412	-0.186086	-4.896004
0.802319	-0.898315	-0.186055	-4.902270
0.802133	-0.903223	-0.186023	-4.908485
0.801947	-0.908138	-0.185991	-4.914648
0.801761	-0.913058	-0.185959	-4.920761
0.801575	-0.917985	-0.185927	-4.926823
0.801389	-0.922918	-0.185895	-4.932833
0.801203	-0.927857	-0.185863	-4.938793
0.801017	-0.932802	-0.185831	-4.944701
0.800831	-0.937752	-0.185799	-4.950558
0.800646	-0.942709	-0.185767	-4.956364
0.800460	-0.947671	-0.185735	-4.962119
0.800274	-0.952638	-0.185703	-4.967822
0.800088	-0.957612	-0.185671	-4.973474
0.799903	-0.962591	-0.185638	-4.979075
0.799717	-0.967576	-0.185606	-4.984625
0.799532	-0.972566	-0.185574	-4.990123
0.799346	-0.977561	-0.185542	-4.995571
0.799161	-0.982562	-0.185510	-5.000966
0.798975	-0.987569	-0.185477	-5.006311
0.798790	-0.992580	-0.185445	-5.011604
0.798604	-0.997597	-0.185413	-5.016846
0.798419	-1.002619	-0.185381	-5.022036
0.798234	-1.007646	-0.185348	-5.027176
0.798048	-1.012679	-0.185316	-5.032263
0.797863	-1.017716	-0.185284	-5.037300
0.797678	-1.022758	-0.185251	-5.042285
0.797492	-1.027805	-0.185219	-5.047219
0.797307	-1.032857	-0.185187	-5.052102
0.797122	-1.037914	-0.185154	-5.056933
0.796937	-1.042976	-0.185122	-5.061713
0.796752	-1.048043	-0.185089	-5.066442
0.796567	-1.053114	-0.185057	-5.071120
0.796382	-1.058189	-0.185024	-5.075747
0.796197	-1.063270	-0.184992	-5.080322
0.796012	-1.068355	-0.184959	-5.084846
0.795827	-1.073444	-0.184927	-5.089319
0.795642	-1.078538	-0.184894	-5.093741
0.795457	-1.083636	-0.184862	-5.098112
0.795272	-1.088738	-0.184829	-5.102432
0.795088	-1.093845	-0.184797	-5.106701
0.794903	-1.098956	-0.184764	-5.110920
0.794718	-1.104071	-0.184732	-5.115087
0.794533	-1.109190	-0.184699	-5.119203
0.794349	-1.114313	-0.184666	-5.123269
0.794164	-1.119441	-0.184634	-5.127283
0.793979	-1.124572	-0.184601	-5.131247
0.793795	-1.129707	-0.184569	-5.135161
0.793610	-1.134846	-0.184536	-5.139024
0.793426	-1.139989	-0.184503	-5.142836
0.793241	-1.145136	-0.184471	-5.146598
0.793057	-1.150286	-0.184438	-5.150309
0.792873	-1.155440	-0.184405	-5.153970
0.792688	-1.160597	-0.184373	-5.157581
0.792504	-1.165759	-0.184340	-5.161141
0.792320	-1.170923	-0.184307	-5.164651
0.792135	-1.176091	-0.184274	-5.168111
0.791951	-1.181263	-0.184242	-5.171522
0.791767	-1.186438	-0.184209	-5.174882
0.791583	-1.191616	-0.184176	-5.178192
0.791398	-1.196797	-0.184143	-5.181452
0.791214	-1.201982	-0.184111	-5.184663
0.791030	-1.207170	-0.184078	-5.187824
0.790846	-1.212361	-0.184045	-5.190936
0.790662	-1.217555	-0.184012	-5.193998
0.790478	-1.222752	-0.183980	-5.197011
0.790294	-1.227952	-0.183947	-5.199974
0.790110	-1.233155	-0.183914	-5.202888
0.789927	-1.238360	-0.183881	-5.205753
0.789743	-1.243569	-0.183848	-5.208570
0.789559	-1.248780	-0.183816	-5.211337
0.789375	-1.253994	-0.183783	-5.214055
0.789191	-1.259211	-0.183750	-5.216725
0.789008	-1.264430	-0.183717	-5.219346
0.788824	-1.269652	-0.183684	-5.221919
0.788640	-1.274877	-0.183651	-5.224443
0.788457	-1.280104	-0.183618	-5.226919
0.788273	-1.285333	-0.183586	-5.229347
0.788090	-1.290565	-0.183553	-5.231726
0.787906	-1.295799	-0.183520	-5.234058
0.787722	-1.301035	-0.183487	-5.236342
0.787539	-1.306274	-0.183454	-5.238579
0.787356	-1.311515	-0.183421	-5.240767
0.787172	-1.316757	-0.183388	-5.242909
0.786989	-1.322002	-0.183355	-5.245003
0.786806	-1.327249	-0.183322	-5.247050
0.786622	-1.332499	-0.183289	-5.249049
0.786439	-1.337750	-0.183256	-5.251002
0.786256	-1.343002	-0.183223	-5.252908
0.786073	-1.348257	-0.183191	-5.254768
0.785889	-1.353514	-0.183158	-5.256581
0.785706	-1.358772	-0.183125	-5.258347
0.785523	-1.364032	-0.183092	-5.260068
0.785340	-1.369294	-0.183059	-5.261742
0.785157	-1.374557	-0.183026	-5.263370
0.784974	-1.379822	-0.182993	-5.264952
0.784791	-1.385089	-0.182960	-5.266489
0.784608	-1.390357	-0.182927	-5.267981
0.784425	-1.395626	-0.182894	-5.269427
0.784243	-1.400897	-0.182861	-5.270827
0.784060	-1.406169	-0.182828	-5.272183
0.783877	-1.411443	-0.182795	-5.273494
0.783694	-1.416717	-0.182762	-5.274760
0.783511	-1.421993	-0.182729	-5.275982
0.783329	-1.427271	-0.182696	-5.277159
0.783146	-1.432549	-0.182663	-5.278292
0.782963	-1.437828	-0.182630	-5.279381
0.782781	-1.443109	-0.182597	-5.280426
0.782598	-1.448390	-0.182564	-5.281427
0.782416	-1.453672	-0.182531	-5.282385
0.782233	-1.458956	-0.182498	-5.283299
0.782051	-1.464240	-0.182465	-5.284170
0.781868	-1.469525	-0.182432	-5.284999
0.781686	-1.474811	-0.182399	-5.285784
0.781504	-1.480097	-0.182366	-5.286527
0.781321	-1.485384	-0.182333	-5.287227
0.781139	-1.490672	-0.182300	-5.287885
0.780957	-1.495961	-0.182266	-5.288500
0.780774	-1.501250	-0.182233	-5.289074
0.780592	-1.506540	-0.182200	-5.289606
0.780410	-1.511830	-0.182167	-5.290097
0.780228	-1.517120	-0.182134	-5.290546
0.780046	-1.522411	-0.182101	-5.290954
0.779864	-1.527702	-0.182068	-5.291321
0.779682	-1.532994	-0.182035	-5.291647
0.779500	-1.538286	-0.182002	-5.291933
